Id,Date,Time,x,y,Concentration,Aqi,comment
0,4/24/2017,6:09:18,0.35769,32.584449,872.5,5.668984256,AQI_IS_GOOD
1,4/24/2017,6:09:18,0.35769,32.584449,1151.68,7.48292927,AQI_IS_GOOD
2,4/24/2017,6:09:18,0.35769,32.584449,534.56,3.473251833,AQI_IS_GOOD
3,4/24/2017,6:09:18,0.35769,32.584449,571.11,3.710731918,AQI_IS_GOOD
4,4/24/2017,6:09:18,0.35769,32.584449,701.73,4.559422719,AQI_IS_GOOD
5,4/24/2017,6:09:18,0.357655,32.584449,1881.27,12.22336964,AQI_IS_GOOD
6,4/24/2017,6:09:18,0.357655,32.584476,1730.19,11.24174197,AQI_IS_GOOD
7,4/24/2017,6:09:18,0.357655,32.584476,1775.69,11.53737382,AQI_IS_GOOD
8,4/24/2017,6:09:18,0.357655,32.584476,1542.15,10.01997028,AQI_IS_GOOD
9,4/24/2017,6:09:18,0.357655,32.584476,1041.96,6.770034195,AQI_IS_GOOD
10,4/25/2017,6:09:18,0.357655,32.584476,1792.5,11.64659516,AQI_IS_GOOD
11,4/25/2017,6:10:29,0.35766,32.584468,2987.54,19.41125183,AQI_IS_GOOD
12,4/25/2017,6:11:41,0.357683,32.584487,4409.89,28.64705053,AQI_IS_GOOD
13,4/25/2017,6:12:52,0.357679,32.584545,4140.79,26.90438203,AQI_IS_GOOD
14,4/25/2017,6:17:00,0.35799,32.584133,6670.93,43.34372165,AQI_IS_GOOD
15,4/25/2017,6:18:11,0.357994,32.584102,5789.67,37.61782015,AQI_IS_GOOD
16,4/25/2017,6:19:22,0.356599,32.583274,17543.1,83.08406944,AQI_is_MODERATE
17,4/25/2017,6:20:34,0.356512,32.582843,11542.59,63.40614087,AQI_is_MODERATE
18,4/25/2017,6:21:45,0.3565,32.582832,2511.58,16.31874783,AQI_IS_GOOD
19,4/25/2017,6:22:56,0.356634,32.582736,6408.01,41.63542442,AQI_IS_GOOD
20,4/25/2017,6:24:08,0.357835,32.581275,26005.84,113.4418202,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
21,4/25/2017,6:25:19,0.358799,32.578754,23648.96,104.3921754,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
22,4/25/2017,6:26:30,0.3601,32.576511,2714.87,17.63960491,AQI_IS_GOOD
23,4/25/2017,6:27:43,0.357385,32.573471,381.17,2.476615162,AQI_IS_GOOD
24,4/25/2017,6:28:54,0.357702,32.571136,6556.48,42.60009386,AQI_IS_GOOD
25,4/25/2017,6:30:05,0.356945,32.570072,1948.79,12.6620743,AQI_IS_GOOD
26,4/25/2017,6:31:16,0.354017,32.567939,3885.09,25.24299604,AQI_IS_GOOD
27,4/25/2017,6:32:27,0.356128,32.566314,3228.96,20.9798549,AQI_IS_GOOD
28,4/25/2017,6:33:43,0.35685,32.562774,22517.59,99.39729263,AQI_is_MODERATE
29,4/25/2017,6:34:55,0.357967,32.562305,16337.6,79.13078165,AQI_is_MODERATE
30,4/25/2017,6:36:06,0.358928,32.56216,8250.47,52.6100415,AQI_is_MODERATE
31,4/25/2017,6:37:17,0.356898,32.562812,15426.65,76.14343407,AQI_is_MODERATE
32,4/25/2017,6:38:29,0.356495,32.564414,16351.27,79.17561072,AQI_is_MODERATE
33,4/25/2017,6:39:40,0.356427,32.567649,47277.35,160.4092396,AQI_is_UNHEALTHY
34,4/25/2017,6:40:52,0.358661,32.568767,32838.13,139.6755688,AQI_is_UNHEALTHY
35,4/25/2017,6:42:04,0.358401,32.570404,67073.9,176.3485833,AQI_is_UNHEALTHY
36,4/25/2017,6:43:16,0.357569,32.572509,48004.8,160.9949515,AQI_is_UNHEALTHY
37,4/25/2017,6:44:27,0.360095,32.574455,41105.31,155.4397744,AQI_is_UNHEALTHY
38,4/25/2017,6:45:38,0.360049,32.5769,31264.01,133.6314652,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
39,4/25/2017,6:46:49,0.360488,32.577533,10064.96,58.56043648,AQI_is_MODERATE
40,4/25/2017,6:48:01,0.361716,32.580215,32925.16,140.0097354,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
41,4/25/2017,6:49:12,0.362614,32.581226,30125.48,129.2598841,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
42,4/25/2017,6:50:23,0.362344,32.582008,10946.33,61.45078012,AQI_is_MODERATE
43,4/25/2017,6:51:35,0.361556,32.582118,37666.66,152.671119,AQI_is_UNHEALTHY
44,4/25/2017,6:52:46,0.360392,32.583599,73912.43,181.8546781,AQI_is_UNHEALTHY
45,4/25/2017,6:53:57,0.356569,32.582824,35486.27,149.8435562,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
46,4/25/2017,6:55:09,0.356559,32.58279,5234.44,34.01026699,AQI_IS_GOOD
47,4/25/2017,6:56:20,0.356533,32.582843,3700.53,24.04383531,AQI_IS_GOOD
48,4/25/2017,6:57:32,0.356512,32.582878,2190.91,14.23522555,AQI_IS_GOOD
49,4/25/2017,6:58:43,0.356514,32.582847,4531.07,29.44018853,AQI_IS_GOOD
50,4/25/2017,6:59:54,0.356519,32.582855,1485.9,9.654491354,AQI_IS_GOOD
51,4/25/2017,7:01:06,0.35651,32.582843,4011.05,26.06140894,AQI_IS_GOOD
52,4/25/2017,7:02:17,0.353019,32.581279,27504.83,119.1974492,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
53,4/25/2017,7:03:29,0.352032,32.580448,9664.22,57.24625934,AQI_is_MODERATE
54,4/25/2017,7:04:40,0.355686,32.582427,18897.7,87.52631219,AQI_is_MODERATE
55,4/25/2017,7:05:52,0.356507,32.582843,4641.27,30.15620236,AQI_IS_GOOD
56,4/25/2017,7:07:03,0.356532,32.582817,2790.83,18.13314766,AQI_IS_GOOD
57,4/25/2017,7:08:14,0.356491,32.582839,2160.62,14.03841921,AQI_IS_GOOD
58,4/25/2017,7:09:26,0.356518,32.58282,2193.06,14.24919497,AQI_IS_GOOD
59,4/25/2017,7:10:37,0.356514,32.582824,3410.43,22.15893866,AQI_IS_GOOD
60,4/25/2017,7:11:49,0.356519,32.582817,2720.77,17.67793959,AQI_IS_GOOD
61,4/25/2017,7:13:00,0.356525,32.582813,1226.29,7.96770052,AQI_IS_GOOD
62,4/25/2017,7:14:11,0.356509,32.58282,3572.99,23.21515651,AQI_IS_GOOD
63,4/25/2017,7:15:23,0.356523,32.582832,831.54,5.402850623,AQI_IS_GOOD
64,4/25/2017,7:16:34,0.356517,32.582836,3396.64,22.06933947,AQI_IS_GOOD
65,4/25/2017,7:17:45,0.356513,32.58282,2799.06,18.18662129,AQI_IS_GOOD
66,4/25/2017,7:18:56,0.356525,32.58282,3839.96,24.94976823,AQI_IS_GOOD
67,4/25/2017,7:20:08,0.356519,32.582813,3414.7,22.18668257,AQI_IS_GOOD
68,4/25/2017,7:21:19,0.356512,32.58282,1170.06,7.60235154,AQI_IS_GOOD
69,4/25/2017,7:22:31,0.35651,32.582828,3206.54,20.83418313,AQI_IS_GOOD
70,4/25/2017,7:23:42,0.356512,32.582836,2793.19,18.14848153,AQI_IS_GOOD
71,4/25/2017,7:24:53,0.356513,32.582832,1564.17,10.1630431,AQI_IS_GOOD
72,4/25/2017,7:26:04,0.356523,32.582828,1573.49,10.2235989,AQI_IS_GOOD
73,4/25/2017,7:27:15,0.35651,32.582843,2924.58,19.00217533,AQI_IS_GOOD
74,4/25/2017,7:28:27,0.356509,32.582824,5532.56,35.94727282,AQI_IS_GOOD
75,4/25/2017,7:29:38,0.356504,32.582836,4309.19,27.99854472,AQI_IS_GOOD
76,4/25/2017,7:30:50,0.356518,32.582832,3091.54,20.08698176,AQI_IS_GOOD
77,4/25/2017,7:32:01,0.356511,32.58282,1925.89,12.51328377,AQI_IS_GOOD
78,4/25/2017,7:33:13,0.356509,32.582832,3063.14,19.90245551,AQI_IS_GOOD
79,4/25/2017,7:34:25,0.356513,32.582828,3097.94,20.12856514,AQI_IS_GOOD
80,4/25/2017,7:35:36,0.35651,32.582839,3108.14,20.19483865,AQI_IS_GOOD
81,4/25/2017,7:36:48,0.356507,32.582824,3639.25,23.64567445,AQI_IS_GOOD
82,4/25/2017,7:37:59,0.356514,32.582832,2608.29,16.94711169,AQI_IS_GOOD
83,4/25/2017,7:39:10,0.356506,32.582839,2064.71,13.41525328,AQI_IS_GOOD
84,4/25/2017,7:40:21,0.356501,32.582839,1139.89,7.406324887,AQI_IS_GOOD
85,4/25/2017,7:41:32,0.356498,32.582843,3466.48,22.5231181,AQI_IS_GOOD
86,4/25/2017,7:42:44,0.356498,32.582843,3473.21,22.56684563,AQI_IS_GOOD
87,4/25/2017,7:43:56,0.356516,32.582866,1513.74,9.835379058,AQI_IS_GOOD
88,4/25/2017,7:45:07,0.35652,32.582862,3721.42,24.17956606,AQI_IS_GOOD
89,4/25/2017,7:46:18,0.356513,32.582851,2957.57,19.21652466,AQI_IS_GOOD
90,4/25/2017,7:47:30,0.356523,32.582855,5603.16,36.40598948,AQI_IS_GOOD
91,4/25/2017,7:48:41,0.356519,32.582836,5965.03,38.75720476,AQI_IS_GOOD
92,4/25/2017,7:49:52,0.356523,32.582839,5381.66,34.96681468,AQI_IS_GOOD
93,4/25/2017,7:51:04,0.356524,32.582843,4460.25,28.98004244,AQI_IS_GOOD
94,4/25/2017,7:52:16,0.356516,32.582836,4578.17,29.74621622,AQI_IS_GOOD
95,4/25/2017,7:53:27,0.356511,32.582828,1628.73,10.58251545,AQI_IS_GOOD
96,4/25/2017,7:54:38,0.356514,32.582832,2594.32,16.85634296,AQI_IS_GOOD
97,4/25/2017,7:55:50,0.35651,32.582824,2655.61,17.2545688,AQI_IS_GOOD
98,4/25/2017,7:57:01,0.356508,32.582843,2250.65,14.62338042,AQI_IS_GOOD
99,4/25/2017,7:58:13,0.356532,32.582851,2681.04,17.41979777,AQI_IS_GOOD
100,4/25/2017,7:59:24,0.356505,32.582824,1806.74,11.73911818,AQI_IS_GOOD
101,4/25/2017,8:35:00,0.356502,32.582836,2915.43,18.94272409,AQI_IS_GOOD
102,4/25/2017,8:01:47,0.356513,32.582843,4010.34,26.05679578,AQI_IS_GOOD
103,4/25/2017,8:02:58,0.356505,32.582828,4218.59,27.40987999,AQI_IS_GOOD
104,4/25/2017,8:04:09,0.356499,32.582817,1659.44,10.7820507,AQI_IS_GOOD
105,4/25/2017,8:05:27,0.356531,32.582836,4736.14,30.772611,AQI_IS_GOOD
106,4/25/2017,8:06:38,0.35654,32.582843,3066.4,19.92363705,AQI_IS_GOOD
107,4/25/2017,8:07:49,0.356514,32.582859,2975.94,19.33588196,AQI_IS_GOOD
108,4/25/2017,8:09:00,0.35652,32.582855,3265.77,21.21902431,AQI_IS_GOOD
109,4/25/2017,8:10:11,0.356539,32.582855,4011.84,26.06654189,AQI_IS_GOOD
110,4/25/2017,8:11:23,0.356528,32.582847,1793.54,11.65335246,AQI_IS_GOOD
111,4/25/2017,8:12:34,0.356529,32.582847,3282.01,21.32454214,AQI_IS_GOOD
112,4/25/2017,8:13:45,0.356511,32.582836,1275.43,8.286982911,AQI_IS_GOOD
113,4/25/2017,8:14:57,0.356525,32.582839,4744.29,30.82556483,AQI_IS_GOOD
114,4/25/2017,8:16:08,0.35652,32.58282,3152.67,20.48416802,AQI_IS_GOOD
115,4/25/2017,8:17:19,0.356528,32.582832,1042.45,6.773217923,AQI_IS_GOOD
116,4/25/2017,8:18:30,0.356526,32.582828,2828.91,18.38056877,AQI_IS_GOOD
117,4/25/2017,8:19:41,0.356526,32.582836,2148.99,13.96285441,AQI_IS_GOOD
118,4/25/2017,8:20:53,0.356511,32.582839,3171.4,20.60586438,AQI_IS_GOOD
119,4/25/2017,8:22:05,0.35651,32.582851,2748.7,17.85941206,AQI_IS_GOOD
120,4/25/2017,8:23:16,0.35654,32.582847,1221.47,7.936383037,AQI_IS_GOOD
121,4/25/2017,8:24:27,0.356508,32.58282,3489.53,7.936383037,AQI_IS_GOOD
122,4/25/2017,8:25:38,0.356512,32.582813,3961.28,25.73803319,AQI_IS_GOOD
123,4/25/2017,8:26:50,0.356506,32.582828,3135.69,20.37384211,AQI_IS_GOOD
124,4/25/2017,8:28:01,0.356517,32.582836,3437.57,22.33527818,AQI_IS_GOOD
125,4/25/2017,8:29:13,0.356523,32.582855,4760.08,30.92815883,AQI_IS_GOOD
126,4/25/2017,8:30:24,0.355707,32.582489,2906.5,18.88470228,AQI_IS_GOOD
127,4/25/2017,8:31:35,0.353749,32.5816,15095.27,75.05671445,AQI_is_MODERATE
128,4/25/2017,8:32:46,0.350409,32.579513,9858.5,57.88337651,AQI_is_MODERATE
129,4/25/2017,8:33:58,0.345991,32.579414,18493.74,86.20157545,AQI_is_MODERATE
130,4/25/2017,8:35:09,0.341192,32.58406,15266.29,75.61755333,AQI_is_MODERATE
131,4/25/2017,8:36:21,0.342,32.587566,10886.94,61.25601798,AQI_is_MODERATE
132,4/25/2017,8:37:33,0.342783,32.587783,5840.47,37.94788823,AQI_IS_GOOD
133,4/25/2017,8:38:44,0.34066,32.58554,9310.22,56.08536023,AQI_is_MODERATE
134,4/25/2017,8:39:55,0.343283,32.582237,5696.15,37.010183,AQI_IS_GOOD
135,4/25/2017,8:41:16,0.348712,32.578815,29879.72,128.3162465,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
136,4/25/2017,8:42:27,0.353295,32.581348,12366.24,66.10719892,AQI_is_MODERATE
137,4/25/2017,8:43:39,0.35578,32.58366,11876.39,64.50079658,AQI_is_MODERATE
138,4/25/2017,8:44:50,0.354754,32.585182,52054.91,164.2559286,AQI_is_UNHEALTHY
139,4/25/2017,8:46:07,0.354743,32.585178,2423.57,15.74691137,AQI_IS_GOOD
140,4/25/2017,8:47:19,0.354743,32.585182,1586.55,10.30845498,AQI_IS_GOOD
141,4/25/2017,8:48:30,0.354754,32.585193,519.5,3.375400941,AQI_IS_GOOD
142,4/25/2017,8:49:41,0.35475,32.585201,2510.97,16.31478441,AQI_IS_GOOD
143,4/25/2017,8:50:52,0.354741,32.585201,2451.89,15.93091783,AQI_IS_GOOD
144,4/25/2017,8:52:04,0.354763,32.585197,5442.16,35.35990758,AQI_IS_GOOD
145,4/25/2017,8:53:15,0.35479,32.585201,1423.34,9.248013812,AQI_IS_GOOD
146,4/25/2017,8:54:26,0.354768,32.585189,1016.9,6.607209272,AQI_IS_GOOD
147,4/25/2017,8:55:38,0.354777,32.585182,939.37,6.103465605,AQI_IS_GOOD
148,4/25/2017,8:56:49,0.354782,32.585189,1567.88,10.18714846,AQI_IS_GOOD
149,4/25/2017,8:58:00,0.355171,32.584178,4374.55,28.42321499,AQI_IS_GOOD
150,4/25/2017,8:59:11,0.355184,32.582965,28085.06,121.4253418,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
151,4/25/2017,9:23:00,0.353198,32.581352,14140.5,71.92566461,AQI_is_MODERATE
152,4/25/2017,9:01:34,0.348856,32.578945,18427.52,85.98441517,AQI_is_MODERATE
153,4/25/2017,9:02:46,0.345414,32.577278,22802.05,101.1403193,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
154,4/25/2017,9:04:03,0.34116,32.575771,35952.84,151.2912237,AQI_is_UNHEALTHY
155,4/25/2017,9:05:41,0.339911,32.574111,3005.79,19.52982944,AQI_IS_GOOD
156,4/25/2017,9:06:52,0.335354,32.576095,31007.12,132.645092,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
157,4/25/2017,9:08:03,0.332669,32.576431,12150,65.39806665,AQI_is_MODERATE
158,4/25/2017,9:09:14,0.328389,32.575939,16162.03,78.5550216,AQI_is_MODERATE
159,4/25/2017,9:10:26,0.322079,32.576435,30886.75,132.1829108,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
160,4/25/2017,9:11:37,0.318302,32.576854,9869.7,57.92010552,AQI_is_MODERATE
161,4/25/2017,9:12:48,0.316654,32.578456,13600.47,70.15470318,AQI_is_MODERATE
162,4/25/2017,9:14:00,0.316663,32.578483,1476.72,9.594845193,AQI_IS_GOOD
163,4/25/2017,9:15:11,0.31664,32.578468,1592.33,10.34600997,AQI_IS_GOOD
164,4/25/2017,9:16:22,0.316638,32.578464,1124.67,7.307434411,AQI_IS_GOOD
165,4/25/2017,9:17:34,0.31665,32.578456,1097.98,7.13401872,AQI_IS_GOOD
166,4/25/2017,9:18:45,0.31747,32.577495,8092.75,52.09281831,AQI_is_MODERATE
167,4/25/2017,9:19:56,0.318666,32.575538,13968.02,71.36003783,AQI_is_MODERATE
168,4/25/2017,9:21:08,0.323924,32.574962,34443.11,145.8381646,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
169,4/25/2017,9:22:22,0.330001,32.575252,17682.47,83.54111607,AQI_is_MODERATE
170,4/25/2017,9:23:34,0.331113,32.579975,20499.13,92.77800332,AQI_is_MODERATE
171,4/25/2017,9:24:52,0.334402,32.576477,32704.28,139.1616287,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
172,4/25/2017,9:26:31,0.341157,32.575328,48675.08,161.5346326,AQI_is_UNHEALTHY
173,4/25/2017,9:27:43,0.344925,32.57698,19547.44,89.65705396,AQI_is_MODERATE
174,4/25/2017,9:28:55,0.348867,32.578891,24496.85,107.6477944,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
175,4/25/2017,9:30:07,0.353716,32.581531,8474.16,53.34360512,AQI_is_MODERATE
176,4/25/2017,9:31:18,0.356527,32.582824,26642.61,115.8868077,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
177,4/25/2017,9:32:29,0.356516,32.58282,4148.58,26.9549968,AQI_IS_GOOD
178,4/25/2017,9:33:41,0.356515,32.582817,2008.66,13.05107383,AQI_IS_GOOD
179,4/25/2017,9:34:53,0.356507,32.582824,3130.61,20.3408353,AQI_IS_GOOD
180,4/25/2017,9:36:04,0.356505,32.582817,4696.14,30.51271487,AQI_IS_GOOD
181,4/25/2017,9:37:16,0.356517,32.582824,2838.92,18.44560778,AQI_IS_GOOD
182,4/25/2017,9:38:28,0.356525,32.58282,2109.02,13.70315321,AQI_IS_GOOD
183,4/25/2017,9:39:39,0.356552,32.582832,3793.13,24.64549484,AQI_IS_GOOD
184,4/25/2017,9:40:51,0.35655,32.582832,1222.8,7.945024583,AQI_IS_GOOD
185,4/25/2017,9:42:02,0.35654,32.582828,3218.02,20.90877331,AQI_IS_GOOD
186,4/25/2017,9:43:14,0.356562,32.582809,3964.61,25.75966954,AQI_IS_GOOD
187,4/25/2017,9:44:25,0.356538,32.582794,1374.09,8.928016707,AQI_IS_GOOD
188,4/25/2017,9:45:36,0.356509,32.582805,3960.12,25.7304962,AQI_IS_GOOD
189,4/25/2017,9:46:48,0.356509,32.582809,10163.23,58.88270077,AQI_is_MODERATE
190,4/25/2017,9:47:59,0.356515,32.58279,1402.22,9.110788657,AQI_IS_GOOD
191,4/25/2017,9:49:11,0.35652,32.582809,2634.66,17.11844821,AQI_IS_GOOD
192,4/25/2017,9:50:22,0.356535,32.582836,2268,14.73611036,AQI_IS_GOOD
193,4/25/2017,9:51:33,0.356499,32.582836,3828.21,24.87342375,AQI_IS_GOOD
194,4/25/2017,9:52:44,0.356502,32.582828,3290.4,21.37905535,AQI_IS_GOOD
195,4/25/2017,9:53:56,0.356523,32.582832,3742.62,24.31731101,AQI_IS_GOOD
196,4/25/2017,9:55:07,0.356511,32.582817,2283.23,14.83506581,AQI_IS_GOOD
197,4/25/2017,9:56:18,0.356503,32.582809,1344.75,8.737382898,AQI_IS_GOOD
198,4/25/2017,9:57:30,0.356519,32.582817,5226.78,33.96049688,AQI_IS_GOOD
199,4/25/2017,9:58:41,0.356548,32.582828,2380.66,15.4681078,AQI_IS_GOOD
200,4/25/2017,9:59:53,0.356526,32.582832,4632.11,30.09668615,AQI_IS_GOOD
201,4/25/2017,10:01:04,0.3565,32.582828,4342.78,28.21679249,AQI_IS_GOOD
202,4/25/2017,10:02:16,0.356512,32.582832,3611.24,23.46368218,AQI_IS_GOOD
203,4/25/2017,10:03:27,0.356521,32.582836,2213.32,14.38083236,AQI_IS_GOOD
204,4/25/2017,10:04:38,0.35653,32.582851,3932.5,25.55103792,AQI_IS_GOOD
205,4/25/2017,10:05:50,0.356516,32.582839,2972.81,19.31554508,AQI_IS_GOOD
206,4/25/2017,10:07:01,0.356519,32.582839,2748.37,17.85726792,AQI_IS_GOOD
207,4/25/2017,10:08:13,0.356511,32.582843,3134.43,20.36565538,AQI_IS_GOOD
208,4/25/2017,10:09:24,0.356528,32.582843,3085.08,20.04500854,AQI_IS_GOOD
209,4/25/2017,10:10:36,0.35651,32.582832,2997.33,19.47486141,AQI_IS_GOOD
210,4/25/2017,10:11:47,0.356506,32.582847,1941.83,12.61685238,AQI_IS_GOOD
211,4/25/2017,10:12:59,0.356536,32.582836,5004.23,32.51449981,AQI_IS_GOOD
212,4/25/2017,10:14:11,0.356515,32.582828,2088.18,13.56774733,AQI_IS_GOOD
213,4/25/2017,10:15:22,0.356518,32.582843,3737.39,24.28332959,AQI_IS_GOOD
214,4/25/2017,10:16:33,0.356534,32.582836,3534.78,22.96689074,AQI_IS_GOOD
215,4/25/2017,10:17:45,0.356535,32.582836,4291.47,27.88341073,AQI_IS_GOOD
216,4/25/2017,10:18:56,0.356545,32.582824,5284.43,34.33507218,AQI_IS_GOOD
217,4/25/2017,10:20:08,0.356514,32.582839,1774.48,11.52951196,AQI_IS_GOOD
218,4/25/2017,10:21:19,0.356505,32.582839,2591.98,16.84113904,AQI_IS_GOOD
219,4/25/2017,10:22:31,0.356487,32.582839,2024.11,13.15145871,AQI_IS_GOOD
220,4/25/2017,10:23:42,0.356501,32.582843,3932.36,25.55012829,AQI_IS_GOOD
221,4/25/2017,10:24:54,0.356497,32.582851,2153.63,13.99300237,AQI_IS_GOOD
222,4/25/2017,10:26:05,0.356519,32.582832,2904.56,18.87209732,AQI_IS_GOOD
223,4/25/2017,10:27:17,0.356514,32.582832,2674.9,17.37990371,AQI_IS_GOOD
224,4/16/2017,18:20:29,0.357639,32.584568,922.28,5.992424985,AQI_IS_GOOD
225,4/16/2017,18:21:34,0.357451,32.584465,922.28,5.992424985,AQI_IS_GOOD
226,4/16/2017,18:23:23,0.357558,32.584358,922.28,5.992424985,AQI_IS_GOOD
227,4/16/2017,18:24:27,0.357675,32.58451,922.28,5.992424985,AQI_IS_GOOD
228,4/18/2017,20:12:19,0.357587,32.584365,922.28,5.992424985,AQI_IS_GOOD
229,4/18/2017,20:13:26,0.357649,32.58448,922.28,5.992424985,AQI_IS_GOOD
230,4/18/2017,20:15:02,0.357677,32.584518,634.87,4.125006343,AQI_IS_GOOD
231,4/18/2017,20:16:13,0.357666,32.584529,1514.94,9.843175942,AQI_IS_GOOD
232,4/18/2017,20:28:53,0.357669,32.584499,1514.94,9.843175942,AQI_IS_GOOD
233,4/18/2017,20:30:04,0.357662,32.584495,6745.34,43.82719342,AQI_IS_GOOD
234,4/18/2017,21:33:44,0.357691,32.584518,6745.34,43.82719342,AQI_IS_GOOD
235,4/18/2017,21:34:55,0.357698,32.584537,1577.51,10.24971846,AQI_IS_GOOD
236,4/18/2017,21:36:06,0.357695,32.584533,2249.37,14.61506374,AQI_IS_GOOD
237,4/18/2017,21:37:18,0.357673,32.584564,996.55,6.474987118,AQI_IS_GOOD
238,4/18/2017,21:38:29,0.357693,32.58448,2055.16,13.35320308,AQI_IS_GOOD
239,4/18/2017,21:39:40,0.357684,32.584484,1465.78,9.523763602,AQI_IS_GOOD
240,4/18/2017,21:40:52,0.357682,32.584545,1339.59,8.703856298,AQI_IS_GOOD
241,4/18/2017,22:10:42,0.357665,32.584384,661.01,4.294848462,AQI_IS_GOOD
242,4/18/2017,22:11:53,0.357679,32.584472,2111.31,13.71803226,AQI_IS_GOOD
243,4/18/2017,22:13:05,0.357688,32.584461,2711.35,17.61673405,AQI_IS_GOOD
244,4/18/2017,22:14:17,0.357712,32.584468,1808.24,11.74886429,AQI_IS_GOOD
245,4/18/2017,22:15:28,0.357703,32.584506,2822.67,18.34002497,AQI_IS_GOOD
246,4/18/2017,22:16:39,0.357697,32.584537,2128.14,13.82738356,AQI_IS_GOOD
247,4/18/2017,22:17:51,0.357678,32.584484,2705.07,17.57593036,AQI_IS_GOOD
248,4/18/2017,22:19:02,0.357677,32.584522,2256.43,14.66093541,AQI_IS_GOOD
249,4/18/2017,22:20:13,0.357679,32.584552,2343.39,15.22594959,AQI_IS_GOOD
250,4/18/2017,22:48:02,0.357667,32.584484,223.62,1.452949294,AQI_IS_GOOD
251,4/18/2017,22:49:14,0.357682,32.584518,1416.09,9.200907639,AQI_IS_GOOD
252,4/18/2017,22:50:25,0.357674,32.584465,394.6,2.563875287,AQI_IS_GOOD
253,4/18/2017,22:51:37,0.357632,32.584491,724.57,4.707823407,AQI_IS_GOOD
254,4/18/2017,22:52:48,0.357806,32.584465,1227.53,7.9757573,AQI_IS_GOOD
255,4/18/2017,22:53:59,0.35764,32.584522,1080.98,7.023562867,AQI_IS_GOOD
256,4/18/2017,22:55:11,0.357574,32.584449,1308.71,8.503216488,AQI_IS_GOOD
257,4/18/2017,22:56:23,0.357671,32.58451,756.96,4.918274295,AQI_IS_GOOD
258,4/18/2017,22:57:34,0.357665,32.584541,1206.03,7.836063132,AQI_IS_GOOD
259,4/18/2017,22:58:45,0.357571,32.584465,974.34,6.330679794,AQI_IS_GOOD
260,4/18/2017,22:59:57,0.357543,32.584461,1396.35,9.072648901,AQI_IS_GOOD
